Order Number,Carrier ID,Actual Heat,Target Heat,Actual Time,Target Time,Full Station Time,World Time
1541,3,  36,50,5000,5, 32130  ,2020-09-07 15:36:01.049237
1541,3,  36,50,5000,5, 32371  ,2020-09-07 15:36:01.285865
1541,3,  36,50,5000,5, 32614  ,2020-09-07 15:36:01.538536
1541,3,  36,50,5000,5, 32864  ,2020-09-07 15:36:01.780177
1541,3,  36,50,5000,5, 33109  ,2020-09-07 15:36:02.035856
1541,3,  37,50,5000,5, 33370  ,2020-09-07 15:36:02.286521
1541,3,  37,50,5000,5, 33612  ,2020-09-07 15:36:02.528163
1541,3,  37,50,5000,5, 33853  ,2020-09-07 15:36:02.771808
1541,3,  37,50,5000,5, 34101  ,2020-09-07 15:36:03.030496
1541,3,  37,50,5000,5, 34352  ,2020-09-07 15:36:03.267124
1541,3,  37,50,5000,5, 34591  ,2020-09-07 15:36:03.518792
1541,3,  37,50,5000,5, 34852  ,2020-09-07 15:36:03.770460
1541,3,  37,50,5000,5, 35098  ,2020-09-07 15:36:04.014107
1541,3,  37,50,5000,5, 35349  ,2020-09-07 15:36:04.272793
1541,3,  37,50,5000,5, 35599  ,2020-09-07 15:36:04.517443
1541,3,  37,50,5000,5, 35841  ,2020-09-07 15:36:04.757078
1541,3,  37,50,5000,5, 36085  ,2020-09-07 15:36:05.002730
1541,3,  38,50,5000,5, 36338  ,2020-09-07 15:36:05.253396
1541,3,  38,50,5000,5, 36588  ,2020-09-07 15:36:05.506066
1541,3,  38,50,5000,5, 36839  ,2020-09-07 15:36:05.754726
1541,3,  38,50,5000,5, 37084  ,2020-09-07 15:36:05.999376
1541,3,  38,50,5000,5, 37325  ,2020-09-07 15:36:06.250041
1541,3,  38,50,5000,5, 37575  ,2020-09-07 15:36:06.490679
1541,3,  38,50,5000,5, 37827  ,2020-09-07 15:36:06.744353
1541,3,  38,50,5000,5, 38072  ,2020-09-07 15:36:06.997024
1541,3,  38,50,5000,5, 38332  ,2020-09-07 15:36:07.258718
1541,3,  38,50,5000,5, 38583  ,2020-09-07 15:36:07.500360
1541,3,  38,50,5000,5, 38827  ,2020-09-07 15:36:07.743004
1541,3,  38,50,5000,5, 39070  ,2020-09-07 15:36:07.985648
1541,3,  38,50,5000,5, 39321  ,2020-09-07 15:36:08.237315
1541,3,  38,50,5000,5, 39571  ,2020-09-07 15:36:08.496002
1541,3,  39,50,5000,5, 39832  ,2020-09-07 15:36:08.755692
1541,3,  39,50,5000,5, 40086  ,2020-09-07 15:36:09.011371
1541,3,  39,50,5000,5, 40337  ,2020-09-07 15:36:09.262036
1541,3,  39,50,5000,5, 40587  ,2020-09-07 15:36:09.504680
1541,3,  39,50,5000,5, 40829  ,2020-09-07 15:36:09.747324
1541,3,  39,50,5000,5, 41075  ,2020-09-07 15:36:10.003002
