Time Since Start,Pressure,Flow,Apparent Power Ext,Apparent Power Int,Active Power Ext,Active Power Int,Reactive Power Ext,Reactive Power Int,World Time
3102,5.480884,0.540194,536.3755,23.66022,536.3717,11.574933,31.69315,-15.2041,59:54.3
3103,5.480823,0.5412927,536.1051,23.63873,536.0501,11.756342,31.4621,-15.41285,59:55.2
3104,5.480884,0.540194,535.9937,23.67512,536.0085,11.859186,31.42844,-15.16492,59:56.2
3105,5.48075,0.540194,535.8288,23.68466,535.8258,11.912367,31.47888,-14.94846,59:57.3
3106,5.480676,0.540194,535.9344,23.66291,535.809,11.938498,31.63001,-14.774267,59:58.2
3107,5.480628,0.540194,535.7602,23.66089,535.7897,11.731227,31.4198,-14.903425,59:59.3
3108,5.480652,0.540194,535.6325,23.6455,535.6325,11.569319,31.38104,-14.985801,00:00.2
3109,5.480689,0.540194,535.5652,23.56458,535.5608,11.416457,31.52413,-15.19091,00:01.2
3110,5.480676,0.540194,535.2465,23.56538,535.3751,11.522583,31.64761,-15.13655,00:02.3
3111,5.480579,0.540194,535.3018,23.63388,535.2112,11.960066,31.5069,-14.998469,00:03.3
3112,5.480567,0.540194,535.175,23.66331,535.3105,11.963334,31.27171,-15.076934,00:04.2
3113,5.480676,0.5404992,535.2035,23.66602,535.2036,11.960533,31.36527,-15.1009,00:05.2
3114,5.480579,0.540194,535.3733,23.67524,535.3732,11.901176,31.37416,-15.16789,00:06.2
3115,5.48042,0.540194,535.4494,23.7036,535.4454,11.460506,31.69696,-15.265051,00:07.3
3116,5.480323,0.540194,535.787,23.71001,535.7669,11.678333,31.51615,-15.119077,00:08.2
3117,5.480371,0.540194,536.3143,23.65211,536.3034,11.966331,31.47052,-14.95246,00:09.3
3118,5.480262,0.540194,484.5814,23.59996,453.6575,11.807793,32.11073,-15.11353,00:10.2
3119,5.480115,0.540194,164.2038,23.60692,153.1326,11.492819,31.8981,-15.259256,00:11.2
3120,5.473352,1.155344,35.39965,23.67919,17.06201,11.246199,30.08772,-15.21521,00:12.2
3121,5.423755,1.881951,35.36644,23.80018,16.59858,11.822597,30.22151,-15.19516,00:13.2
3122,5.435193,0.8430083,34.37756,23.44272,17.00936,11.854431,29.87975,-14.4951,00:14.3
3123,5.456104,0.6987732,35.36363,23.81735,16.90413,11.662333,30.05108,-15.1517,00:15.3
3124,5.465821,0.6253434,35.30437,23.72354,16.96,11.916577,29.99164,-15.320217,00:16.2
3125,5.474243,0.5719345,35.21719,23.76681,16.71926,12.143738,30.05612,-15.236,00:17.2
3126,5.477637,0.5403161,35.21636,23.80442,16.54832,11.985095,30.02934,-15.2115,00:18.2
3127,5.479859,0.540194,35.22003,23.78097,16.53567,11.978588,29.89242,-15.25333,00:19.2
3128,5.481165,0.540194,35.19616,23.80272,16.58169,11.774188,29.96154,-15.3008,00:20.2
3129,5.481653,0.540194,35.05142,23.80102,16.61421,11.45849,29.9009,-15.224977,00:21.2
3130,5.48186,0.540194,34.99858,23.80993,16.56636,11.53064,29.9208,-15.267937,00:22.3
3131,5.481885,0.540194,35.04979,23.82965,16.52813,11.537367,30.04416,-15.16986,00:23.2
3132,5.481885,0.540194,35.11366,23.85207,16.59285,11.402378,29.90271,-15.20236,00:24.2
3133,5.442615,2.334816,34.16014,23.37097,16.93852,12.073812,29.60781,-14.60429,00:25.2
3134,5.379749,2.895929,35.16367,23.91838,16.51557,12.111239,29.9666,-15.295459,00:26.2
3135,5.430664,0.9201002,35.09826,23.86391,16.55748,11.997719,29.88322,-15.3694,00:27.2
3136,5.452417,0.7464444,34.99549,23.77831,16.5877,11.625021,29.6526,-15.21484,00:28.3
3137,5.468652,0.6220473,35.01587,23.86255,16.30715,11.855351,29.69502,-15.3419,00:29.3
3138,5.475769,0.5780993,35.03656,23.86294,16.57789,12.009091,29.70691,-15.196,00:30.2
3139,5.479566,0.540194,35.01992,23.85954,16.57079,11.89725,29.77312,-15.185673,00:31.2
3140,5.481763,0.5403161,35.05212,23.82378,16.51554,11.740549,29.96655,-15.2437,00:32.3
3141,5.482324,0.540255,35.01194,23.78277,16.63805,11.519243,29.9096,-15.147177,00:33.2
3142,5.482557,0.540194,35.00352,23.77377,16.45709,11.634002,29.80547,-15.15325,00:34.3
3143,5.48274,0.5403772,35.03688,23.81621,16.40308,11.956076,29.94142,-15.16981,00:35.3
3144,5.482605,0.540194,35.0003,23.77291,16.55958,11.520313,30.00736,-15.062509,00:36.2
3145,5.482324,0.6390336,34.09037,23.31588,16.99091,11.879037,29.66285,-14.5751,00:37.3
3146,5.482276,0.540194,35.1932,23.84271,16.535,11.926022,30.05151,-15.11912,00:38.2
3147,5.482239,0.540194,35.21944,23.79632,16.54934,11.911592,30.09338,-15.18973,00:39.3
3148,5.460059,1.442104,35.24067,23.78759,16.57526,11.65929,29.98138,-15.234872,00:40.3
3149,5.423828,1.932003,35.21198,23.88394,16.60324,11.358525,30.06463,-15.14961,00:41.2
3150,5.448548,0.7652442,35.25004,23.93989,16.7794,11.728952,29.96406,-15.20293,00:42.3
3151,5.463587,0.6551914,35.21615,23.84633,16.61691,11.987697,29.79663,-15.218,00:43.2
3152,5.471875,0.5936032,35.19622,23.82316,16.49084,12.021558,30.05976,-15.3357,00:44.3
3153,5.476453,0.5621072,35.23357,23.84158,16.76165,12.029647,30.01159,-15.2248,00:45.3
3154,5.478516,0.540194,35.14905,23.82832,16.71298,11.847649,29.94522,-14.85664,00:46.3
3155,5.480835,0.540194,34.96036,23.82048,16.35277,11.94117,29.82398,-14.785757,00:47.3
3156,5.48158,0.5403161,35.02308,23.86453,16.42366,11.93385,29.8755,-15.3065,00:48.3
3157,5.481971,0.5403161,35.08735,23.78759,16.55473,11.503706,29.88442,-15.1515,00:49.3
3158,5.482117,0.540194,35.13123,23.75976,16.74579,11.71245,29.92671,-15.168063,00:50.3
3159,5.482044,0.6390336,34.15772,23.31054,17.06449,12.362432,29.57261,-14.6526,00:51.2
3160,5.482105,0.540194,35.16656,23.78571,16.48794,11.880869,29.8564,-15.167798,00:52.3
3161,5.467871,1.690837,35.16821,23.81937,16.68065,11.881654,30.0011,-15.089294,00:53.3
3162,5.374121,3.296161,35.20759,23.91325,16.57682,12.098479,29.89921,-15.11994,00:54.2
3163,5.423743,1.031985,35.19463,23.93639,16.49662,12.051139,30.12993,-15.30157,00:55.3
3164,5.451441,0.7812364,35.14859,23.87528,16.58943,12.01881,29.99004,-15.32265,00:56.3
3165,5.46532,0.6760668,35.10752,23.85292,16.55238,12.012203,29.91453,-15.19529,00:57.5
3166,5.471448,0.6281511,35.11051,23.83201,16.55286,11.929005,30.02624,-15.2779,00:59.1
3167,5.476953,0.5961057,35.08891,23.85154,16.59589,11.918473,30.0918,-15.13131,00:59.2
3168,5.479017,0.5781603,35.0981,23.80131,16.63819,11.900878,29.83583,-15.10137,01:00.3
3169,5.48064,0.5570407,35.13406,23.76822,16.46639,11.977689,29.8707,-15.310368,01:01.2
3170,5.480921,0.5479459,35.15239,23.81076,16.55438,12.001051,29.96378,-15.0978,01:02.2
3171,5.480787,0.5766343,35.13305,23.83005,16.62417,12.00531,29.91878,-15.07727,01:03.3
3172,5.480066,0.5846305,35.09192,23.8271,16.56163,12.016786,29.91198,-15.2763,01:04.3
3173,5.479248,0.5895136,35.12422,23.78193,16.51315,11.855934,29.92834,-15.1821,01:05.3
3174,5.47865,0.5923824,35.11281,23.80576,16.58448,11.939664,29.92428,-15.19468,01:06.3
3175,5.478089,0.5927486,35.13541,23.79248,16.57842,12.037815,29.85659,-15.3786,01:07.3
3176,5.47743,0.5931759,35.17346,23.74613,16.5155,11.61646,29.96647,-15.265861,01:08.2
3177,5.476892,0.5935421,35.10351,23.78503,16.54306,11.518214,29.90653,-15.0754,01:09.3
3178,5.476538,0.5936032,35.08761,23.77289,16.616,11.563415,29.82253,-15.067547,01:10.3
3179,5.47616,0.5947629,35.10366,23.82739,16.53904,11.580902,29.8946,-15.251596,01:11.3
3180,5.475855,0.5920772,35.15072,23.92461,16.56455,12.006931,30.04946,-15.1764,01:12.3
3181,5.475928,0.5947018,35.15102,23.86382,16.59339,11.911485,29.89003,-15.2063,01:13.3
3182,5.47583,0.593359,35.099,23.83616,16.5155,11.807246,29.85687,-15.169905,01:14.3
3183,5.475952,0.5940304,35.10713,23.81979,16.5376,11.505407,29.9397,-15.22504,01:15.3
3184,5.47616,0.5664408,35.10621,23.81557,16.5912,11.596244,29.91045,-15.164613,01:16.3
3185,5.477539,0.5404382,35.12624,23.83291,16.5766,11.954576,30.02184,-15.20051,01:17.3
3186,5.478919,0.5403771,35.19123,23.84177,16.65425,11.514552,30.09542,-15.1353,01:18.3
3187,5.479871,0.5458706,35.16527,23.80973,16.70566,11.506869,29.96662,-15.1499,01:19.3
3188,5.48053,0.540194,35.10309,23.8071,16.47894,11.928821,29.93146,-15.346157,01:20.3
3189,5.480848,0.540194,35.08972,23.86918,16.63738,11.945308,29.83143,-15.16812,01:21.2
3190,5.455176,1.729659,35.10396,23.82204,16.70249,11.654667,29.81934,-14.96603,01:22.3
3191,5.423914,1.461698,35.0825,23.83863,16.43569,11.362941,29.886,-15.135242,01:23.3
3192,5.444617,0.7870962,35.00775,23.86417,16.68113,11.56142,29.92342,-15.35495,01:24.3
3193,5.461438,0.6613565,34.93195,23.81289,16.43138,12.033902,29.83815,-15.1998,01:25.3
3194,5.470667,0.5967161,34.80989,23.78901,16.29527,12.061466,29.61507,-15.1344,01:26.3
3195,5.475989,0.5602147,34.78514,23.74473,16.48312,11.980186,29.61482,-15.1468,01:27.3
3196,5.478699,0.540194,34.78258,23.74338,16.55445,12.011704,29.68278,-14.9547,01:28.3
3197,5.480603,0.5406212,34.78801,23.73994,16.61546,12.074515,29.67705,-15.1638,01:29.3
3198,5.481592,0.540194,34.85659,23.72221,16.55125,11.854956,29.75607,-15.14401,01:30.3
3199,5.481921,0.5403161,34.85878,23.70598,16.63837,11.573586,29.72588,-14.6214,01:31.3
3200,5.482141,0.540194,34.92202,23.7453,16.3785,11.601065,29.83427,-14.816742,01:32.3
3201,5.48208,0.540194,34.92293,23.72985,16.44104,11.969516,29.64115,-15.334226,01:33.3
3202,5.482019,0.5403772,34.91226,23.74713,28.62368,12.083814,29.4811,-15.10333,01:34.3
3203,5.48191,0.540194,197.8072,23.76598,200.4986,12.075344,29.10027,-14.970337,01:35.3
3204,5.48169,0.540194,502.4656,23.74407,499.1953,11.983246,30.52167,-15.110882,01:36.3
3205,5.481604,0.540194,538.3114,23.73326,538.2707,12.136371,31.61264,-15.1707,01:37.3
3206,5.481531,0.540194,537.0266,23.69828,537.0559,11.923741,31.42834,-15.10356,01:38.3
3207,5.481482,0.540194,536.1744,23.72373,536.2113,11.470795,31.0904,-15.218758,01:39.3
3208,5.481409,0.6390092,524.177,23.24724,535.3585,11.922757,41.42648,-14.46578,01:40.3
3209,5.481348,0.540194,534.4807,23.64191,534.513,11.889761,31.12811,-15.015059,01:41.3
3210,5.480957,0.540194,534.1909,23.62724,534.1834,12.007648,31.17549,-15.18131,01:42.3
3211,5.481043,0.540194,534.0969,23.65066,534.2106,11.913068,31.31159,-15.1025,01:43.3
3212,5.480896,0.540194,534.2647,23.63464,534.2571,11.875946,31.42823,-15.14947,01:44.3
3213,5.480737,0.540194,534.2818,23.63113,534.2866,11.602981,31.4156,-15.105905,01:45.3
3214,5.480737,0.540194,534.3702,23.63257,534.4102,11.638601,31.29264,-14.97207,01:46.3
3215,5.480628,0.540194,534.3125,23.6764,534.3945,12.018601,31.46369,-15.253361,01:47.3
3216,5.480262,0.540194,534.0234,23.72544,534.041,11.99109,31.48195,-15.158151,01:48.3
3217,5.480286,0.540194,533.7783,23.66807,533.788,11.998087,31.33494,-15.0625,01:49.3
3218,5.479883,0.540194,533.0823,23.64507,533.1117,11.928723,31.42811,-15.08475,01:50.3
3219,5.479907,0.540194,532.4708,23.63721,532.4944,11.788426,31.27874,-15.13797,01:51.3
3220,5.47981,0.540194,532.0897,23.63037,531.973,12.063398,31.16919,-14.851527,01:52.3
3221,5.479773,0.540194,531.755,23.66837,531.6481,11.6694,30.84475,-14.686394,01:53.3
3222,5.4797,0.540194,531.0021,23.70309,531.0467,11.580306,30.95735,-14.891397,01:54.3
3223,5.479541,0.540194,530.2819,23.68678,530.2325,11.93835,31.11903,-14.932752,01:55.3
3224,5.479431,0.540194,529.7188,23.6674,529.7268,12.014617,30.9437,-15.002377,01:56.3
3225,5.479431,0.540194,529.0094,23.6142,528.9525,12.029358,30.92805,-15.082663,01:57.3
3226,5.479492,0.540194,528.3987,23.54694,528.2812,11.852665,30.78268,-14.98589,01:58.3
3227,5.479322,0.540194,528.8649,23.59424,528.7719,11.899524,30.81418,-14.87895,01:59.3
3228,5.479358,0.5422085,529.9624,23.69293,529.8455,12.03805,31.08761,-15.06897,02:00.3
3229,5.479248,0.540194,530.2033,23.67329,530.2766,11.99336,30.92631,-15.146314,02:01.3
3230,5.4792,0.5408654,531.0933,23.63966,531.2063,11.89467,31.21588,-15.052315,02:02.3
3231,5.479187,0.540194,532.3422,23.72506,532.3114,11.617051,31.42786,-15.25738,02:03.3
3232,5.479078,0.540194,532.721,23.75856,532.7131,11.617095,31.29023,-15.123989,02:04.3
3233,5.479114,0.540194,532.7918,23.65626,532.7857,11.465864,31.17891,-14.8563,02:05.3
3234,5.478992,0.540194,532.4621,23.61821,532.4734,11.285028,31.31535,-14.61684,02:06.3
3235,5.479004,0.540194,532.2873,23.60358,532.338,11.521897,31.243,-14.961993,02:07.3
3236,5.479126,0.540194,444.363,23.65974,412.0427,11.94567,32.11768,-15.114185,02:08.3
3237,5.478858,0.540194,153.0987,23.71115,110.56841,11.93719,31.44702,-15.12313,02:09.3
3238,5.466553,1.442165,36.82208,23.74579,16.47791,11.938282,29.82029,-15.23634,02:10.3
3239,5.426831,2.882623,35.01598,23.76041,16.48994,12.03177,29.98477,-15.206936,02:11.3
3240,5.436231,0.8171274,34.99887,23.80803,16.57756,12.119591,29.88098,-15.1898,02:12.3
3241,5.456617,0.6907773,34.96196,23.79171,16.62127,12.082606,29.7391,-15.23192,02:13.3
3242,5.468018,0.6056889,34.94663,23.77381,16.50731,11.996847,29.59886,-15.3516,02:14.3
3243,5.474085,0.5701031,34.97417,23.76439,16.53931,11.933721,29.85857,-15.2812,02:15.3
3244,5.477588,0.5409265,35.01413,23.72225,16.62755,11.969928,29.9175,-15.23702,02:16.3
3245,5.479285,0.5408044,35.04797,23.66708,16.62901,11.947101,29.93187,-15.1261,02:17.3
3246,5.481031,0.540194,35.04048,23.68412,16.55096,11.618268,29.78307,-15.16464,02:18.3
3247,5.481348,0.5404381,34.9722,23.78351,16.55428,11.761242,29.95016,-15.32694,02:19.3
3248,5.481507,0.5405602,34.89215,23.79663,16.44079,11.97941,29.87021,-15.21099,02:20.3
3249,5.481592,0.540194,34.91715,23.75676,16.51021,11.883666,29.60468,-15.12965,02:21.3
3250,5.481543,0.5403772,34.83215,23.70166,16.30133,11.98435,29.68926,-15.0364,02:22.6
3251,5.42113,2.97595,34.81241,23.71328,16.45836,12.030693,29.75441,-15.153032,02:24.1
3252,5.400562,1.320576,34.93884,23.90664,16.60128,12.108971,29.82948,-15.18426,02:24.3
3253,5.440637,0.8356836,34.93041,23.90763,16.56541,11.977992,29.83247,-15.1755,02:25.3
3254,5.460718,0.6854059,34.97801,23.80872,16.61009,11.976815,29.8981,-15.19969,02:26.3
3255,5.470996,0.6044069,35.05465,23.74266,16.64008,11.635319,29.82521,-15.2646,02:27.3
3256,5.477112,0.5599705,35.05317,23.75121,16.4754,11.576529,29.84848,-15.18115,02:28.3
3257,5.479663,0.540194,35.0463,23.77545,16.52312,11.536103,30.03077,-14.860348,02:29.3
3258,5.481751,0.540194,35.01696,23.76815,16.59278,11.480958,29.89764,-14.83183,02:30.3
3259,5.482166,0.540194,35.02969,23.72591,16.55564,11.692356,29.81432,-15.04246,02:31.3
3260,5.482324,0.540194,35.0139,23.72181,16.58083,11.537911,29.94067,-15.227518,02:32.3
3261,5.482569,0.540194,34.88506,23.62828,16.4713,11.33911,29.9258,-15.129579,02:33.3
3262,5.483032,0.540194,34.81043,23.65355,16.50893,11.948265,29.80622,-15.11929,02:34.3
3263,5.483423,0.540194,34.84329,23.7307,16.4879,11.972165,29.71158,-15.14079,02:35.3
3264,5.483655,0.5407434,34.95976,23.76837,16.37478,11.898827,29.75305,-15.2417,02:36.3
3265,5.478125,1.26436,34.96281,23.72703,16.47568,11.986237,29.96557,-15.234455,02:37.3
3266,5.428125,1.927425,35.01711,23.70191,16.61426,11.864389,29.81216,-15.17685,02:38.3
3267,5.435401,0.8897638,35.05524,23.71034,16.66443,12.136998,29.84295,-15.1966,02:39.3
3268,5.45708,0.7131784,35.06709,23.7288,16.60131,12.020597,29.908,-15.279019,02:40.3
3269,5.466773,0.6305317,35.1084,23.70516,16.65865,12.014304,29.9859,-15.24322,02:41.3
3270,5.475122,0.5842642,35.09975,23.63774,16.47238,12.037623,30.02887,-15.2783,02:42.3
3271,5.478369,0.540194,35.12869,23.63178,16.47158,11.941994,29.96766,-15.17741,02:43.3
3272,5.480628,0.540194,35.1656,23.59605,16.63262,11.647209,29.96575,-15.09532,02:44.3
3273,5.481385,0.540194,35.1843,23.60174,16.58081,11.558259,30.02809,-15.119354,02:45.3
3274,5.481494,0.5404381,35.24019,23.65342,16.50126,11.564362,30.17619,-15.2182,02:46.3
3275,5.481397,0.540194,35.23834,23.72905,16.59003,11.718839,30.06988,-15.18235,02:47.3
3276,5.480823,0.540194,35.17229,23.76222,16.68776,11.90364,30.07594,-15.189783,02:48.3
3277,5.479859,0.540194,35.23675,23.71421,16.62565,11.938235,30.01588,-15.15473,02:49.3
3278,5.478858,0.5386681,35.2347,23.69813,16.58496,11.907476,30.17399,-15.04706,02:50.3
3279,5.436609,3.265152,35.16563,23.69815,16.55509,11.658587,29.96591,-14.80056,02:51.3
3280,5.38407,1.57169,35.20051,23.76079,16.5991,11.778982,29.9998,-14.992087,02:52.3
3281,5.421143,1.020509,35.26174,23.78581,16.64151,12.030532,30.08264,-15.19796,02:53.3
3282,5.451074,0.75676,35.26536,23.76648,16.54262,11.662745,30.12553,-15.253971,02:54.3
3283,5.463098,0.7491482,34.26124,23.30711,17.00529,11.671565,29.67717,-14.5494,02:55.3
3284,5.469458,0.5985472,35.16631,23.8067,16.62006,11.625237,30.06548,-15.23234,02:56.3
3285,5.472229,0.5890862,35.11631,23.75701,16.51513,11.955232,29.96582,-15.3614,02:57.3
3286,5.473462,0.5535004,35.05604,23.63957,16.55684,11.697476,29.94218,-15.0119,02:58.3
3287,5.47356,0.54172,35.04856,23.61283,16.63594,11.728978,29.95571,-15.06162,02:59.3
3288,5.473206,0.5464199,35.10565,23.60821,16.57746,11.903629,29.84973,-15.1566,03:00.3
3289,5.47179,0.5459317,35.06539,23.62261,16.51401,11.858067,29.80398,-15.20436,03:01.3
3290,5.470606,0.5415368,35.10189,23.70197,16.64716,11.623331,29.92534,-15.3442,03:02.3
3291,5.468982,0.5435512,35.09787,23.74498,16.52168,11.516009,30.05033,-15.1629,03:03.3
3292,5.466858,0.5576511,35.0817,23.73709,16.5334,11.979,30.0558,-15.156134T,03:04.3
3293,5.465418,0.5749863,35.10236,23.74039,16.58414,12.100288,29.95542,-15.1974,03:05.3
3294,5.463269,0.5914057,35.08234,23.7318,16.54267,11.95291,29.84949,-15.3797,03:06.3
3295,5.460864,0.5926876,35.13238,23.73054,16.50415,11.96135,29.91745,-15.24212,03:07.3
3296,5.459546,0.593481,35.1621,23.7695,16.64875,12.057072,30.06731,-15.177613,03:08.3
3297,5.458313,0.6909171,34.10957,23.31289,17.00065,11.958571,29.73051,-14.7332,03:09.3
3298,5.456922,0.5935421,35.07844,23.74712,16.50747,11.484489,29.83425,-15.1679,03:10.3
3299,5.455859,0.5928096,35.09822,23.71931,16.50806,11.493289,29.87834,-15.0905,03:11.3
3300,5.454602,0.5951291,35.07709,23.76932,16.52946,11.5037,30.02904,-15.204776,03:12.3
3301,5.453845,0.5890862,35.04185,23.78048,16.53426,11.897091,29.97488,-15.0579,03:13.3
3302,5.453821,0.5411095,35.0828,23.7148,16.63133,11.931375,29.9757,-15.018235,03:14.3
3303,5.454407,0.540194,35.1126,23.75556,16.5747,12.124189,29.91243,-14.960178,03:15.3
3304,5.454529,0.5457485,35.1145,23.73249,16.57629,11.86894,29.75431,-15.08064,03:16.3
3305,5.454175,0.5415368,35.14573,23.71813,16.51615,11.847368,29.72452,-15.1351,03:17.3
3306,5.453516,0.540194,35.08038,23.69395,16.5694,12.049621,29.84875,-15.18087,03:18.3
3307,5.444837,1.27968,34.98773,23.72164,16.6148,11.966055,29.93231,-15.171618,03:19.3
3308,5.400879,1.892144,35.0345,23.83078,16.51538,11.995186,29.96628,-15.354326,03:20.3
3309,5.410681,0.8779221,35.06366,23.9924,16.57367,12.160364,29.8502,-15.186296,03:21.3
3310,5.434766,0.7164135,34.91152,23.97496,16.63796,11.991045,29.70185,-15.1505,03:22.3
3311,5.44491,0.6396265,34.86536,23.84936,16.54169,12.020491,29.84437,-15.25113,03:23.3
3312,5.4542,0.5965329,34.84554,23.76968,16.51994,11.988708,29.53151,-15.162644,03:24.3
3313,5.458802,0.5458098,34.7819,23.78832,16.24191,12.053014,29.54594,-15.21051,03:25.3
3314,5.460877,0.5403772,34.70698,23.78105,16.3651,11.54402,29.68583,-15.125507,03:26.3
3315,5.462683,0.540194,34.64966,23.78585,16.51979,11.606092,29.60595,-15.13068,03:27.3
3316,5.463623,0.5408044,34.62014,23.72852,16.55861,11.562151,29.67754,-14.7116,03:28.3
3317,5.464038,0.540194,34.59351,23.71806,16.27043,11.531922,29.43335,-14.75453,03:29.3
3318,5.464502,0.540194,34.56317,23.73985,16.46185,11.99229,29.44352,-14.838848,03:30.3
3319,5.464673,0.540194,34.47629,23.82391,16.29646,12.080254,29.47034,-15.113,03:31.3
3320,5.464722,0.540194,117.75412,23.80028,116.35378,11.962439,28.80092,-15.184,03:32.3
3321,5.464893,0.540194,416.0254,23.70142,404.6635,12.060951,29.15222,-14.85239,03:33.3
3322,5.464795,0.5403772,523.1872,23.19755,533.5609,12.23837,40.71152,-14.35769,03:34.3
3323,5.46482,0.540194,533.4337,23.69925,533.3906,11.872592,30.96701,-15.006439,03:35.3
3324,5.465051,0.540194,532.0193,23.71802,532.1198,12.094124,30.93364,-15.06999,03:36.3
3325,5.46499,0.5403771,531.0766,23.69454,531.1002,11.737317,30.85381,-14.97468,03:37.3
3326,5.464844,0.540194,530.2685,23.64262,530.2989,11.534287,30.91719,-15.04852,03:38.3
3327,5.464905,0.5403161,530.093,23.68617,530.0744,11.981553,30.84263,-15.07172,03:39.3
3328,5.464954,0.540194,530.3272,23.72277,530.3169,11.86465,30.8503,-15.117287,03:40.3
3329,5.465003,0.540194,530.0446,23.69809,529.9477,11.895569,30.89156,-15.01939,03:41.3
3330,5.46504,0.540194,529.5067,23.65526,529.5598,11.823627,30.78022,-14.915253,03:42.3
3331,5.465015,0.540194,529.5834,23.62902,529.6879,11.575313,30.69579,-14.65037,03:43.3
3332,5.465051,0.6386796,518.2805,23.14378,529.0662,11.846544,40.65043,-14.0088,03:44.3
3333,5.465137,0.540194,529.2809,23.60754,529.2776,11.852601,30.92862,-14.73462,03:45.3
3334,5.465051,0.540194,529.423,23.64159,529.4415,11.924848,30.81152,-15.108162,03:46.3
3335,5.465064,0.540194,529.8665,23.68455,529.8404,11.989554,30.81015,-15.21029,03:47.5
3336,5.465162,0.540194,531.2094,23.71039,531.055,11.920902,31.18008,-15.030609,03:48.8
3337,5.465235,0.540194,531.8059,23.69085,531.6848,12.009278,31.112,-14.691842,03:49.3
3338,5.46532,0.540194,531.6941,23.66856,531.7,11.62752,31.06731,-14.51324,03:50.3
3339,5.46543,0.5403771,531.1789,23.66293,531.2014,11.542056,31.00284,-14.63388,03:51.3
3340,5.465369,0.540194,530.7403,23.63898,530.8108,11.843317,30.9508,-14.93372,03:52.3
3341,5.465442,0.540194,531.4962,23.67466,531.6256,12.06038,30.96218,-15.184779,03:53.3
3342,5.465515,0.540194,533.0016,23.7034,532.9648,12.134239,31.16826,-15.114158,03:54.3
3343,5.465601,0.5403771,533.2678,23.66404,533.2644,11.923003,31.04687,-15.2342,03:55.3
3344,5.465601,0.638704,522.3162,23.17028,533.2798,12.10852,41.31843,-14.504726,03:56.3
3345,5.465637,0.540255,533.3051,23.65926,533.2553,11.644171,31.42835,-15.09285,03:57.3
3346,5.465662,0.540194,533.3227,23.72992,533.327,11.464197,31.34005,-15.248672,03:58.3
3347,5.465637,0.540194,533.1352,23.74369,533.1386,11.821507,31.20821,-15.20143,03:59.3
3348,5.465698,0.540194,533.0452,23.71661,532.9495,11.878864,31.21703,-15.16271,04:00.3
3349,5.465772,0.540194,532.8379,23.71001,532.8245,11.638415,31.19556,-15.19227,04:01.3
3350,5.465747,0.540194,532.8156,23.71989,532.8205,11.575966,31.24622,-15.12012,04:02.3
3351,5.465735,0.540194,532.5774,23.67551,532.5921,11.955486,31.42826,-15.13548,04:03.3
3352,5.465796,0.540194,532.4819,23.70831,532.4873,11.716153,31.32151,-14.99841,04:04.3
3353,5.465833,0.540194,532.2744,23.71342,532.4461,11.62013,31.18846,-15.065069,04:05.3
3354,5.465894,0.540194,445.0482,23.63941,407.0001,11.721963,31.80234,-15.21459,04:06.3
3355,5.465882,0.540194,117.71211,23.6709,107.72465,11.89339,30.78117,-14.95817,04:07.3
3356,5.453589,1.535738,34.78192,23.70016,16.23779,11.654965,29.53019,-15.35895,04:08.3
3357,5.408081,2.00293,34.70753,23.74772,16.27141,11.715593,29.63935,-15.274869,04:09.3
3358,5.425513,0.8130377,33.80885,23.38285,16.94383,12.262367,29.38488,-14.5065,04:10.3
3359,5.44054,0.6800953,34.82762,23.74367,16.38801,11.932779,29.72753,-15.07118,04:11.3
3360,5.451807,0.6019043,34.82123,23.66179,16.37237,11.977399,29.64251,-15.2223,04:12.3
3361,5.458069,0.55875,34.83417,23.74223,16.5327,11.941342,29.60544,-15.02922,04:13.3
3362,5.461475,0.540194,34.9115,23.72664,16.48346,12.020411,29.77341,-15.00605,04:14.3
3363,5.464051,0.5408044,35.0224,23.7184,16.62808,11.857135,29.91975,-15.236136,04:15.3
3364,5.465503,0.5405603,35.01111,23.69655,16.53884,11.610041,29.86068,-15.2551,04:16.3
3365,5.466235,0.540194,34.97344,23.72657,16.56212,11.605006,29.74804,-15.08994,04:17.3
3366,5.467078,0.5403161,34.96857,23.78828,16.59302,11.420332,29.80746,-14.7905,04:18.3
3367,5.467542,0.540194,34.94811,23.76929,16.50763,11.689461,29.69396,-15.0873,04:19.3
3368,5.467981,0.5405603,34.9535,23.73631,16.60353,12.064376,29.86504,-15.10069,04:20.3
3369,5.415198,2.955259,34.95921,23.68891,16.40914,12.024303,29.83829,-15.12767,04:21.3
3370,5.376648,2.142648,34.96041,23.76916,16.37549,11.903469,29.67791,-15.1855,04:22.3
3371,5.41582,0.9041075,35.01683,23.83027,16.3824,12.155549,29.78328,-15.202147,04:23.3
3372,5.441333,0.7103095,34.99801,23.83033,16.43665,12.180678,29.75464,-15.153,04:24.3
3373,5.454468,0.6111213,34.9015,23.81222,16.52015,12.070691,29.61974,-15.14162,04:25.3
3374,5.46145,0.5859732,34.81902,23.70524,16.499,11.873318,29.77752,-15.221548,04:26.3
3375,5.465613,0.540194,34.80638,23.65054,16.65145,11.513148,29.87258,-15.34131,04:27.3
3376,5.468311,0.540194,34.87892,23.67689,16.47271,11.534778,29.6287,-15.083851,04:28.3
3377,5.469812,0.540194,34.90857,23.71347,16.43455,11.785233,29.79751,-15.04979,04:29.3
